DOI	Date	Subjects	License	Title	Authors	Affiliations
http://dx.doi.org/10.1101/068544	2016-08-09	Ecology	CC-BY-NC-ND	Remnant American Chestnut (Castanea dentata (Marsh.) Borkh.; Fagaceae) in Upland Forests of Northwestern New York	Robert G. Laport	University of Colorado-Boulder
http://dx.doi.org/10.1101/068510	2016-08-09	Evolutionary Biology	CC-BY-NC-ND	Fitness costs of noise in biochemical reaction networks and the evolutionary limits of cellular robustness	J. David Van Dyken	University of Miami, United States
http://dx.doi.org/10.1101/068593	2016-08-09	Genomics	CC-BY-NC-ND	Common schizophrenia alleles are enriched in mutation-intolerant genes and maintained by background selection	Antonio F Pardinas|Peter Holmans|Andrew J Pocklington|Valentina Escott-Price|Stephan Ripke|Noa Carrera|Sophie E Legge|Sophie Bishop|Darren Cameron|Marian L Hamshere|Jun Han|Leon Hubbard|Amy Lynham|Kiran Mantripragada|Elliott Rees|James H MacCabe|Steven A McCarroll|Bernhard T Baune|Gerome Breen|Enda M Byrne|Udo Dannlowski|Thalia C Eley|Caroline Hayward|Nicholas G Martin|Andrew M McIntosh|Robert Plomin|David J Porteous|Naomi R Wray|David A Collier|Dan Rujescu|George Kirov|Michael J Owen|Michael C O'Donovan|James T R Walters	MRC Centre for Neuropsychiatric Genetics and Genomics, Cardiff University, UK;|Department of Psychiatry and Psychotherapy, Charité, Berlin, Germany;|Department of Psychosis Studies, IoPPN, King's College London, UK;|Stanley Center for Psychiatric Research, Broad Institute of MIT and Harvard, Cambridge, MA, USA;|Discipline of Psychiatry, University of Adelaide, Australia;|MRC Social, Genetic and Developmental Psychiatry Centre, IoPPN, King's College London, UK;|Queensland Brain Institute, University of Queensland, Brisbane, Australia;|Department of Psychiatry and Psychotherapy, University of Muenster, Muenster, Germany;|Institute of Genetics and Molecular Medicine, University of Edinburgh, Edinburgh, UK;|School of Psychology, University of Queensland, Brisbane, Australia;|Division of Psychiatry, University of Edinburgh, Edinburgh, UK;|Eli Lilly and Company Ltd, Lilly Research Laboratories, Erl Wood Manor, Surrey, UK;|Department of Psychiatry, University of Halle, Halle, Germany
http://dx.doi.org/10.1101/068551	2016-08-09	Ecology		Environmental DNA enables detection of terrestrial mammals from forest pond water	Masayuki Ushio|Hisato Fukuda|Toshiki Inoue|Kobayashi Makoto|Osamu Kishida|Keiichi Sato|Koichi Murata|Masato Nikaido|Tetsuya Sado|Yukuto Sato|Masamichi Takeshita|Wataru Iwasaki|Hiroki Yamanaka|Michio Kondoh|Masaki Miya	Ryukoku University;|Department of Environmental Solution Technology, Ryukoku University;|Teshio Experimental Forest, Hokkaido University;|Tomakomai Experimental Forest, Hokkaido University;|Okinawa Churashima Research Center;|College of Bioresource Science, Nihon University;|School of Life Science and Technology, Tokyo Institute of Technology;|Department of Zoology, Natural History Museum and Institute, Chiba;|Tohoku Medical Megabank Organization, Tohoku University;|Department of Biological Science, The University of Tokyo
http://dx.doi.org/10.1101/068528	2016-08-09	Genomics	CC-BY-ND	Improvement of the threespine stickleback (Gasterosteus aculeatus) genome using a Hi-C-based Proximity-Guided Assembly method	Catherine L. Peichel|Shawn T. Sullivan|Ivan Liachko|Michael A. White	Fred Hutchinson Cancer Research Center;|Phase Genomics;|University of Georgia
http://dx.doi.org/10.1101/068858	2016-08-10	Epidemiology	CC-BY-NC-ND	Survival of Captive Chimpanzees: Impact of Location and Transfers	Michael Lauer	National Institutes of Health
http://dx.doi.org/10.1101/068692	2016-08-10	Pharmacology and Toxicology	CC-BY-ND	The Powers and Perils of Post-Marketing Data Analysis: Quantification and Mitigation of Biases in the FDA Adverse Event Reporting System	Mateusz Maciejewski|Eugen Lounkine|Steven Whitebread|Pierre Farmer|Brian K. Shoichet|Laszlo Urban	Pfizer, Inc.;|Novartis Institutes for Biomedical Research;|University of California, San Francisco
http://dx.doi.org/10.1101/068916	2016-08-10	Bioinformatics		Bartender: an ultrafast and accurate clustering algorithm to count barcode and amplicon reads	Lu Zhao|Zhimin Liu|Sasha F. Levy|Song Wu	Stony Brook University
http://dx.doi.org/10.1101/068932	2016-08-10	Evolutionary Biology	CC-BY-NC-ND	Modeling the multiple facets of speciation-with-gene-flow towards improving divergence history inference of a recent fish adaptive radiation.	Clement Rougeux|Louis Bernatchez|Pierre-Alexandre Gagnaire	Universite Laval;|Departement de biologie, Institut de Biologie Integrative et des Systemes (IBIS), Universite Laval;|Institut des Sciences de Evolution de Montpellier, Universite Montpellier 2 - CNRS, UMR 5554, SMEL
http://dx.doi.org/10.1101/068718	2016-08-10	Evolutionary Biology	CC-BY-NC-ND	The frequency spectrum of chromatin accessibility in Yorubans points toward a significant role of random genetic drift in shaping the chromatin landscape	Mariah Weavil-Abueg|Joshua G Schraiber	University of Washington;|Temple University
http://dx.doi.org/10.1101/068833	2016-08-10	Neuroscience		Contextual Fear Conditioning in Zebrafish	Justin W Kenney|Ian C Scott|Sheena A Josselyn|Paul W Frankland	The Hospital for Sick Children
http://dx.doi.org/10.1101/068841	2016-08-10	Bioinformatics	CC-BY-NC-ND	Scale-Free Exponents of Resting State are Biomarkers of Neuro-Typical and Atypical Brain Activity	Stephen Jose Hanson|Dana Mastrovito|Catherine Hanson|Joe Ramsey|Clark Glymour	Rutgers Unversity;|CMU
http://dx.doi.org/10.1101/068791	2016-08-10	Systems Biology		Using approximate Bayesian computation to quantify cell-cell adhesion parameters in a cell migratory process	Robert Ross|Ruth Baker|Matthew Ford|Richard Mort|Christian Yates	University of Oxford;|University of Edinburgh;|University of Bath
http://dx.doi.org/10.1101/068825	2016-08-10	Bioinformatics	CC-BY-NC	Evaluating the genetic diagnostic power of exome sequencing: Identifying missing data.	Pascual Lorente-Arencibia|Deyan Guacaran|Antonio Tugores	Complejo Hospitalario Universitario Insular Materno Infantil
http://dx.doi.org/10.1101/068775	2016-08-10	Bioinformatics	CC-BY-NC-ND	CIDR: Ultrafast and accurate clustering through imputation for single cell RNA-Seq data	Peijie Lin|Michael Troup|Joshua W. K. Ho	Victor Chang Cardiac Research Institute
http://dx.doi.org/10.1101/068635	2016-08-10	Bioinformatics		A complete tool set for molecular QTL discovery and analysis	Olivier Delaneau|Halit Ongen|Andrew Anand Brown|Alexandre Fort|Nikolaos Panousis|Emmanouil Dermitzakis	University of Geneva
http://dx.doi.org/10.1101/068734	2016-08-10	Ecology	CC-BY-NC-ND	A comparison of Species Distribution Modeling approaches for an under-sampled parasite of public health importance, Echinococcus multilocularis.	Heather M Williams|Brian Egan|Katharina Dittmar	State University of New York at Buffalo;|University at Buffalo
http://dx.doi.org/10.1101/068759	2016-08-09	Synthetic Biology	CC-BY-NC-ND	Analytic framework for stochastic binary biological switches	Guilherme Innocentini|Sarah Guiziou|Jerome Bonnet|Ovidiu Radulescu	IME - USP;|CBS - Montpellier - France;|Universite de Montpellier
http://dx.doi.org/10.1101/068742	2016-08-09	Molecular Biology		RNase H enables efficient repair of R-loop induced DNA damage	Jeremy D. Amon|Douglas Koshland	University of California, Berkeley
http://dx.doi.org/10.1101/069229	2016-08-11	Bioinformatics	CC-BY-NC-ND	Tissue-specific functional effect prediction of genetic variation and applications to complex trait genetics	Daniel Backenroth|Krzysztof Kiryluk|Bin Xu|Lynn Pethukova|Badri Vardarajan|Ekta Khurana|Angela Christiano|Joseph Buxbaum|Iuliana Ionita-Laza	Columbia University;|Weill Medical College, Cornell University;|Mount Sinai School of Medicine
http://dx.doi.org/10.1101/069260	2016-08-11	Systems Biology	CC-BY-NC-ND	Inferring Fitness Landscapes and Selection on Phenotypic States from Single-Cell Genealogical Data	Takashi Nozoe|Edo Kussell|Yuichi Wakamoto	University of Tokyo;|New York University
http://dx.doi.org/10.1101/069187	2016-08-11	Biochemistry		Biotinylation by antibody recognition - A novel method for proximity labeling	Daniel Zvi Bar|Kathleen Atkatsh|Urraca Tavarez|Michael R Erdos|Yosef Gruenbaum|Francis S. Collins	National Human Genome Research Institute;|The Hebrew University of Jerusalem
http://dx.doi.org/10.1101/068783	2016-08-11	Developmental Biology	CC-BY	Conserved traits of spiralian development in the bryozoan Membranipora membranacea	Bruno Cossermelli Vellutini|Jose M Martin-Duran|Andreas Hejnol	Sars Centre, University of Bergen
http://dx.doi.org/10.1101/068999	2016-08-11	Genomics	CC-BY-NC-ND	Bootstrat: Population Informed Bootstrapping for Rare Variant Tests	Hailiang Huang|Gina M Peloso|Daniel Howrigan|Barbara Rakitsch|Carl Johann Simon-Gabriel|Jacqueline I Goldstein|Mark J Daly|Karsten Borgwardt|Benjamin M Neale	Massachusetts General Hospital;|Max Planck Institute for Developmental Biology and Max Planck Institute for Intelligent Systems;|Eberhard Karls Universitat Tubingen;|Machine Learning and Computational Biology Lab, Department Biosystems Science and Engineering
http://dx.doi.org/10.1101/068908	2016-08-11	Bioengineering	CC-BY-NC	Tunable synthetic transcription factors assembled from TALE-like repeat elements	Orlando de Lange|Niklas Schandry|Markus Wunderlich|Kenneth Berendzen|Thomas Lahaye	University of Washington;|University of Tuebingen
http://dx.doi.org/10.1101/069104	2016-08-11	Systems Biology	CC-BY-NC-ND	IMAN: Interlog protein network reconstruction, Matching and ANalysis	Mohieddin Jafari|Payman Nickchi|Abdollah Safari|Soheil Jahangiri Tazehkand|Mehdi Mirzaie	Pasteur Institute of Iran;|Simon Fraser University;|IPM;|Tarbiat Modares University
http://dx.doi.org/10.1101/069179	2016-08-11	Neuroscience	CC-BY	iELVis: An open source MATLAB toolbox for localizing and visualizing human intracranial electrode data	David M. Groppe|Stephan Bickel|Andrew R. Dykstra|Xiuyuan Wang|Pierre Megevand|Manuel R. Mercier|Fred A. Lado|Ashesh D. Mehta|Christopher J. Honey	Feinstein Institute for Medical Research; University of Toronto;|Montefiore Medical Center; Stanford University;|Ruprecht-Karls-Universität Heidelberg;|New York University School of Medicine;|Feinstein Institute for Medical Research; Hôpitaux Universitaires de Genève;|Montefiore Medical Center; Centrede Recherche Cerveauet Cognition; Albert Einstein College of Med.;|Montefiore Medical Center; Albert Einstein College of Medicine;|Hofstra Northwell School of Medicine; Feinstein Institute for Medical Research;|University of Toronto
http://dx.doi.org/10.1101/069021	2016-08-11	Molecular Biology		ChIP-exo interrogation of Crp, DNA, and RNAP holoenzyme interactions	Haythem Latif|Stephen Federowicz|Ali Ebrahim|Janna Tarasova|Richard Szubin|Jose Utrilla|Karsten Zengler|Bernhard Palsson	University of California San Diego
http://dx.doi.org/10.1101/069153	2016-08-11	Bioinformatics	CC-BY-NC-ND	CAMSA: a Tool for Comparative Analysis and Merging of Scaffold Assemblies	Sergey S. Aganezov|Max A. Alekseyev	The George Washington University
http://dx.doi.org/10.1101/069112	2016-08-11	Evolutionary Biology	CC-BY-NC	Exploring evolutionary relationships across the genome using topology weighting	Simon H. Martin|Steven M. Van Belleghem	University of Cambridge;|University of Puerto Rico
http://dx.doi.org/10.1101/068353	2016-08-11	Neuroscience	CC-BY-NC-ND	Lingering representations of stimulus history at encoding influence recall organization	Stephanie C.Y. Chan|Marissa C. Applegate|Neal W Morton|Sean M. Polyn|Kenneth A. Norman	Princeton University;|The University of Texas at Austin;|Vanderbilt University
http://dx.doi.org/10.1101/069047	2016-08-11	Neuroscience		Dopaminergic drugs decrease loss aversion in Parkinson's disease with but not without depression	Monique HM Timmer|Guillaume Sescousse|Rianne AJ Esselink|Payam Piray|Roshan Cools	Donders Institute for Brain, Cognition and Behaviour, Radboud University
http://dx.doi.org/10.1101/068965	2016-08-11	Biophysics		Optogenetically controlled cargo shows full length human myosin VI integrates activation signals in vivo and in vitro	Alexander R French|Tobin R Sosnick|Ronald Rock	The University of Chicago;|University of Chicago
http://dx.doi.org/10.1101/068940	2016-08-11	Bioinformatics	CC-BY-NC	Gene expression markers of Tumor Infiltrating Leukocytes	Patrick Danaher|Sarah Warren|Lucas Dennis|Leonard D'Amico|Andrew White|Mary L Disis|Melissa A Geller|Kunle Odunsi|Joseph Beechem|Stephen P Fling	NanoString Technologies;|Tumor Vaccine Group, University of Washington;|Department of Medicine, Division of Oncology, University of Washington;|Department of Obstetrics, Gynecology and Women's Health, University of Minnesota;|Department of Gynecologic Oncology and Center for Immunotherapy, Roswell Park Cancer Institute
http://dx.doi.org/10.1101/069070	2016-08-11	Genetics	CC-BY-NC	Rapid evolution of distinct Helicobacter pylori subpopulations in the Americas	Kaisa Thorell|Koji Yahara|Elvire Berthenet|Daniel J Lawson|Ikuko Kato|Alfonso Tenorio Mendez|Federico Canzian|Maria Mercedes Bravo|Rumiko Suzuki|Yoshio Yamaoka|Javier Torres|Samuel K Sheppard|Daniel Falush	Dept. of Microbiology, Tumour and Cell Biology, Karolinska Institutet, Sweden;|Dept. of Bacteriology II, National Institute of Infectious Diseases, Japan;|Medical Microbiology and Infectious Disease group, Swansea University, Wales;|Integrative Epidemiology Unit, School of Social and Community Medicine, University of Bristol, UK;|Karmanos Cancer Institute, Wayne State University, United States;|Escuela Nacional de Ciencias Biologicas, IPN, Mexico;|German Cancer Center, Heidelberg;|Grupo de Investigacion en Biologia del Cancer, Instituto Nacional de Cancerologia, Colombia;|Dept. of Environmental and Preventive Medicine, Oita University Faculty of Medicine, Japan;|Unidad de Investigacion en Enfermedades Infecciosas, UMAE Pediatria, IMSS, Mexico;|Milner Center for Evolution, Dept. of Biology and Biochemistry, University of Bath, UK
http://dx.doi.org/10.1101/069120	2016-08-11	Genetics	CC-BY-NC-ND	Exaggerated CpH Methylation in the Autism-Affected Brain	Shannon E Ellis|Simone Gupta|Anna Moes|Andrew B West|Shannon E Ellis	Johns Hopkins University School of Medicine;|University of Alabama-Birmingham
http://dx.doi.org/10.1101/069096	2016-08-11	Systems Biology	CC-BY-NC-ND	DeepWAS: Directly integrating regulatory information into GWAS using deep learning supports master regulator MEF2C as risk factor for major depressive disorder	Gokcen Eraslan|Janine Arloth|Jade Martins|Stella Iurato|Darina Czamara|Elisabeth B. Binder|Fabian J. Theis|Nikola S. Mueller	Helmholtz Zentrum Muenchen;|Max Planck Institute of Psychiatry, Munich
http://dx.doi.org/10.1101/068767	2016-08-11	Biophysics		Dissection of molecular assembly dynamics by tracking orientation and position of single molecules in live cells	Shalin B Mehta|Molly McQuilken|Patrick La Riviere|Patricia Occhipinti|Amitabh Verma|Rudolf Oldenbourg|Amy S Gladfelter|Tomomi Tani	Marine Biological Laboratory;|Department of Biological Sciences, Dartmouth College;|Department of Radiology, University of Chicago;|Eugene Bell Center for Regenerative Biology and Tissue Engineering, Marine Biological Laboratory;|Department of Biology, University of North Carolina at Chapel Hill
http://dx.doi.org/10.1101/067546	2016-08-11	Genomics	CC-BY-NC-ND	Whole genome sequencing of Plasmodium falciparum from dried blood spots using selective whole genome amplification	Samuel O. Oyola|Cristina Valente Ariani|William Hamilton|Mihir Kekre|Lucas Amenga-Etego|Anita Ghansah|Gavin R. Rutledge|Seth Redmond|Magnus Manske|Dushyanth Jyothi|Chris G. Jacob|Thomas Otto|Kirk Rockett|Chris I. Newbold|Matthew Berriman|Dominic P. Kwiatkowski	International Livestock Research Institute;|Wellcome Trust Sanger Institute;|Wellcome Trust Sanger Institute, Hinxton CB10 1SA, UK;|Navrongo Health Research Centre, Post office box 114, Navrongo, U. E. R. Ghana;|Noguchi Memorial Institute for Medical Research, University of Ghana, P. O. Box LG 581, Legon, Accra;|Broad Institute, 415 Main St, Cambridge, MA 02142, USA;|Wellcome Trust Centre for Human Genetics, University of Oxford, Oxford OX3 7BN, UK;|Weatherall Institute of Molecular Medicine, University of Oxford, Oxford OX3 9DS, UK
http://dx.doi.org/10.1101/068957	2016-08-10	Evolutionary Biology	CC-BY-NC-ND	Phylogenomic Analysis of Ants, Bees and Stinging Wasps: Improved Taxon Sampling Enhances Understanding of Hymenopteran Evolution	Michael G. Branstetter|Bryan N. Danforth|James P. Pitts|Brant C. Faircloth|Philip S. Ward|Matthew L. Buffington|Michael W. Gates|Robert R. Kula|Sean G. Brady	University of Utah;|Cornell University;|Utah State University;|Louisiana State University;|University of California, Davis;|US Department of Agriculture;|Smithsonian Institution
